,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,Liegenschaftsbezeichnung,Strasse,Hausnummer,PLZ,Ort,Referenznummer / Bezeichnung,Amtliche Wohnungsnummer,Hauptmieter,Mieter 2,Mieter 3,Stockwerk,Zimmer,m2,Baujahr,Sanierungsjahr,"E-mail der Verwaltung zur 
Eskalation/Information 
durch ailean
Wo sendet ailean Mängelmeldungen bei 
der Verwaltung hin? Z.B. Sammelinbox nur für 
ailean, Abteilungsemail oder 
Bewirtschafter*In Pro Liegenschaft nur einmal ausfüllen","Verwaltungskontakt während 
Öffnungszeiten
für Mieter
(Falls Kontakt überhaupt rausgegeben wird, 
wird dieser Kontakt rausgegeben. Pro Liegenschaft nur einmal Ausfüllen)","Eskalationskontakt intern
(Wohin soll ailean eskalieren, wenn der Mieter meldet, dass 
der Mangel nicht behoben ist trotz Eskalation 
an eigene Verwaltung?) In der Regel Teamleitung / Vorgesetzte",Eigentümer,"Fiskaljahr
z.B. 01.-12.","Budget für Mängelbehebung
Ist dieser Betrag erreicht, wird ailean nur noch Offertenanfragen stellen 
oder direkt an Verwaltung eskalieren (je nach Einstellungen)
Formel: Direktaufträge an Handwerker x Kompetenzsumme","Individuelle Schwelle 
kleiner Unterhalt in CHF
(z.B. CHF 150.-)
Pro Liegenschaft nur einmal Ausfüllen"
,Gelbe Häuser (B./C./E./S.),Baslerstrasse,129,8048,Zürich,3-Zi-Whg 2.OG,,,,,2. OG,3,60,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Dr. A. Guyer-Halter,01.-12.,"CHF25,000.00","CHF 150,00"
,Gelbe Häuser (B./C./E./S.),Baslerstrasse,131,8048,Zürich,3-Zi-Whg EG,,,,,EG,3,55,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Dr. A. Guyer-Halter,01.-12.,"CHF25,000.00","CHF 150,00"
,Gelbe Häuser (B./C./E./S.),Baslerstrasse,131,8048,Zürich,3-Zi-Whg EG,,,,,EG,3,55,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Dr. A. Guyer-Halter,01.-12.,"CHF25,000.00","CHF 150,00"
,Gelbe Häuser (B./C./E./S.),Baslerstrasse,131,8048,Zürich,3-Zi-Whg 1.OG,,,,,1. OG,3,55,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Dr. A. Guyer-Halter,01.-12.,"CHF25,000.00","CHF 150,00"
,Gelbe Häuser (B./C./E./S.),Baslerstrasse,131,8048,Zürich,3-Zi-Whg 1.OG,,,,,1. OG,3,55,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Dr. A. Guyer-Halter,01.-12.,"CHF25,000.00","CHF 150,00"
,Gelbe Häuser (B./C./E./S.),Baslerstrasse,131,8048,Zürich,3-Zi-Whg 2.OG,,,,,2. OG,3,55,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Dr. A. Guyer-Halter,01.-12.,"CHF25,000.00","CHF 150,00"
,Gelbe Häuser (B./C./E./S.),Baslerstrasse,131,8048,Zürich,3-Zi-Whg 2.OG,,,,,2. OG,3,60,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Dr. A. Guyer-Halter,01.-12.,"CHF25,000.00","CHF 150,00"
,Gelbe Häuser (B./C./E./S.),Baslerstrasse,133,8048,Zürich,4-Zi-Whg EG,,,,,EG,4,80,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Dr. A. Guyer-Halter,01.-12.,"CHF25,000.00","CHF 150,00"
,Gelbe Häuser (B./C./E./S.),Baslerstrasse,133,8048,Zürich,4-Zi-Whg 1.OG,,,,,1. OG,4,80,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Dr. A. Guyer-Halter,01.-12.,"CHF25,000.00","CHF 150,00"
,Gelbe Häuser (B./C./E./S.),Baslerstrasse,133,8048,Zürich,4-Zi-Whg 2.OG,,,,,2. OG,4,80,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Dr. A. Guyer-Halter,01.-12.,"CHF25,000.00","CHF 150,00"
,Gelbe Häuser (B./C./E./S.),Calandastrasse,16,8048,Zürich,3-Zi-Whg EG,,,,,EG,3,65,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Dr. A. Guyer-Halter,01.-12.,"CHF25,000.00","CHF 150,00"
,Gelbe Häuser (B./C./E./S.),Calandastrasse,16,8048,Zürich,3-Zi-Whg EG,,,,,EG,3,65,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Dr. A. Guyer-Halter,01.-12.,"CHF25,000.00","CHF 150,00"
,Gelbe Häuser (B./C./E./S.),Calandastrasse,16,8048,Zürich,3-Zi-Whg 1.OG,,,,,1. OG,3,65,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Dr. A. Guyer-Halter,01.-12.,"CHF25,000.00","CHF 150,00"
,Gelbe Häuser (B./C./E./S.),Calandastrasse,16,8048,Zürich,3-Zi-Whg 1.OG,,,,,1. OG,3,62,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Dr. A. Guyer-Halter,01.-12.,"CHF25,000.00","CHF 150,00"
,Gelbe Häuser (B./C./E./S.),Calandastrasse,16,8048,Zürich,3-Zi-Whg 2.OG,,,,,2. OG,3,65,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Dr. A. Guyer-Halter,01.-12.,"CHF25,000.00","CHF 150,00"
,Gelbe Häuser (B./C./E./S.),Calandastrasse,16,8048,Zürich,3-Zi-Whg 2.OG,,,,,2. OG,3,62,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Dr. A. Guyer-Halter,01.-12.,"CHF25,000.00","CHF 150,00"
,Gelbe Häuser (B./C./E./S.),Calandastrasse,18,8048,Zürich,3-Zi-Whg EG,,,,,EG,3,62,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Dr. A. Guyer-Halter,01.-12.,"CHF25,000.00","CHF 150,00"
,Gelbe Häuser (B./C./E./S.),Calandastrasse,18,8048,Zürich,3-Zi-Whg EG,,,,,EG,3,62,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Dr. A. Guyer-Halter,01.-12.,"CHF25,000.00","CHF 150,00"
,Gelbe Häuser (B./C./E./S.),Calandastrasse,18,8048,Zürich,3-Zi-Whg 1.OG,,,,,1. OG,3,62,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Dr. A. Guyer-Halter,01.-12.,"CHF25,000.00","CHF 150,00"
,Gelbe Häuser (B./C./E./S.),Calandastrasse,18,8048,Zürich,3-Zi-Whg 1.OG,,,,,1. OG,3,76,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Dr. A. Guyer-Halter,01.-12.,"CHF25,000.00","CHF 150,00"
,Gelbe Häuser (B./C./E./S.),Calandastrasse,18,8048,Zürich,3-Zi-Whg 2.OG,,,,,2. OG,3,62,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Dr. A. Guyer-Halter,01.-12.,"CHF25,000.00","CHF 150,00"
,Gelbe Häuser (B./C./E./S.),Calandastrasse,18,8048,Zürich,3-Zi-Whg 2.OG,,,,,2. OG,3,62,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Dr. A. Guyer-Halter,01.-12.,"CHF25,000.00","CHF 150,00"
,Gelbe Häuser (B./C./E./S.),Eisenbahnerstrasse,18,8048,Zürich,3-Zi-Whg EG,,,,,EG,3,62,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Dr. A. Guyer-Halter,01.-12.,"CHF25,000.00","CHF 150,00"
,Gelbe Häuser (B./C./E./S.),Eisenbahnerstrasse,18,8048,Zürich,3-Zi-Whg EG,,,,,EG,3,76,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Dr. A. Guyer-Halter,01.-12.,"CHF25,000.00","CHF 150,00"
,Gelbe Häuser (B./C./E./S.),Eisenbahnerstrasse,18,8048,Zürich,3-Zi-Whg 1.OG,,,,,1. OG,3,62,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Dr. A. Guyer-Halter,01.-12.,"CHF25,000.00","CHF 150,00"
,Gelbe Häuser (B./C./E./S.),Eisenbahnerstrasse,18,8048,Zürich,3-Zi-Whg 1.OG,,,,,1. OG,3,62,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Dr. A. Guyer-Halter,01.-12.,"CHF25,000.00","CHF 150,00"
,Gelbe Häuser (B./C./E./S.),Eisenbahnerstrasse,18,8048,Zürich,3-Zi-Whg 2.OG,,,,,2. OG,3,62,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Dr. A. Guyer-Halter,01.-12.,"CHF25,000.00","CHF 150,00"
,Gelbe Häuser (B./C./E./S.),Eisenbahnerstrasse,18,8048,Zürich,3-Zi-Whg 2.OG,,,,,2. OG,3,76,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Dr. A. Guyer-Halter,01.-12.,"CHF25,000.00","CHF 150,00"
,Gelbe Häuser (B./C./E./S.),Eisenbahnerstrasse,22,8048,Zürich,4-Zi-Whg EG,,,,,EG,4,75,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Dr. A. Guyer-Halter,01.-12.,"CHF25,000.00","CHF 150,00"
,Gelbe Häuser (B./C./E./S.),Eisenbahnerstrasse,22,8048,Zürich,4-Zi-Whg 1.OG,,,,,1. OG,4,75,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Dr. A. Guyer-Halter,01.-12.,"CHF25,000.00","CHF 150,00"
,Gelbe Häuser (B./C./E./S.),Eisenbahnerstrasse,22,8048,Zürich,4-Zi-Whg 2.OG,,,,,2. OG,4,75,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Dr. A. Guyer-Halter,01.-12.,"CHF25,000.00","CHF 150,00"
,Gelbe Häuser (B./C./E./S.),Saumackerstrasse,21,8048,Zürich,3-Zi-Whg EG,,,,,EG,3,62,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Dr. A. Guyer-Halter,01.-12.,"CHF25,000.00","CHF 150,00"
,Gelbe Häuser (B./C./E./S.),Saumackerstrasse,21,8048,Zürich,3-Zi-Whg EG,,,,,EG,3,62,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Dr. A. Guyer-Halter,01.-12.,"CHF25,000.00","CHF 150,00"
,Gelbe Häuser (B./C./E./S.),Saumackerstrasse,21,8048,Zürich,3-Zi-Whg 1.OG,,,,,1. OG,3,62,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Dr. A. Guyer-Halter,01.-12.,"CHF25,000.00","CHF 150,00"
,Gelbe Häuser (B./C./E./S.),Saumackerstrasse,21,8048,Zürich,3-Zi-Whg 1.OG,,,,,1. OG,3,65,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Dr. A. Guyer-Halter,01.-12.,"CHF25,000.00","CHF 150,00"
,Gelbe Häuser (B./C./E./S.),Saumackerstrasse,21,8048,Zürich,3-Zi-Whg 2.OG,,,,,2. OG,3,62,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Dr. A. Guyer-Halter,01.-12.,"CHF25,000.00","CHF 150,00"
,Gelbe Häuser (B./C./E./S.),Saumackerstrasse,21,8048,Zürich,3-Zi-Whg 2.OG,,,,,2. OG,3,65,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Dr. A. Guyer-Halter,01.-12.,"CHF25,000.00","CHF 150,00"
,Gelbe Häuser (B./C./E./S.),Saumackerstrasse,23,8048,Zürich,4-Zi-Whg EG,,,,,EG,4,101,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Dr. A. Guyer-Halter,01.-12.,"CHF25,000.00","CHF 150,00"
,Gelbe Häuser (B./C./E./S.),Saumackerstrasse,23,8048,Zürich,4-Zi-Whg 1.OG,,,,,1. OG,4,101,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Dr. A. Guyer-Halter,01.-12.,"CHF25,000.00","CHF 150,00"
,Gelbe Häuser (B./C./E./S.),Saumackerstrasse,23,8048,Zürich,4-Zi-Whg 2.OG,,,,,2. OG,4,101,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Dr. A. Guyer-Halter,01.-12.,"CHF25,000.00","CHF 150,00"
,Gelbe Häuser (B./C./E./S.),Saumackerstrasse,25,8048,Zürich,4-Zi-Whg EG,,,,,EG,4,75,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Dr. A. Guyer-Halter,01.-12.,"CHF25,000.00","CHF 150,00"
,Gelbe Häuser (B./C./E./S.),Saumackerstrasse,25,8048,Zürich,4-Zi-Whg 1.OG,,,,,1. OG,4,78,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Dr. A. Guyer-Halter,01.-12.,"CHF25,000.00","CHF 150,00"
,Gelbe Häuser (B./C./E./S.),Saumackerstrasse,25,8048,Zürich,4-Zi-Whg 2.OG,,,,,2. OG,4,78,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Dr. A. Guyer-Halter,01.-12.,"CHF25,000.00","CHF 150,00"
,Langackerstrasse 2/4,Langackerstrasse,2,8952,Schlieren,2-Zi-Whg EG Links,,,,,EG,2,54,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Dr. R. Umbricht-Sprüngli,01.-12.,"CHF25,000.00","CHF 150,00"
,Langackerstrasse 2/4,Langackerstrasse,2,8952,Schlieren,2-Zi-Whg EG Mitte,,,,,EG,2,54,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Dr. R. Umbricht-Sprüngli,01.-12.,"CHF25,000.00","CHF 150,00"
,Langackerstrasse 2/4,Langackerstrasse,2,8952,Schlieren,1-Zi-Whg EG Mitte,,,,,EG,1,31,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Dr. R. Umbricht-Sprüngli,01.-12.,"CHF25,000.00","CHF 150,00"
,Langackerstrasse 2/4,Langackerstrasse,2,8952,Schlieren,3-Zi-Whg EG Rechts,,,,,EG,3,72,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Dr. R. Umbricht-Sprüngli,01.-12.,"CHF25,000.00","CHF 150,00"
,Langackerstrasse 2/4,Langackerstrasse,2,8952,Schlieren,2-Zi-Whg 1.OG Links,,,,,1. OG,2,54,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Dr. R. Umbricht-Sprüngli,01.-12.,"CHF25,000.00","CHF 150,00"
,Langackerstrasse 2/4,Langackerstrasse,2,8952,Schlieren,2-Zi-Whg 1.OG Mitte,,,,,1. OG,2,50,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Dr. R. Umbricht-Sprüngli,01.-12.,"CHF25,000.00","CHF 150,00"
,Langackerstrasse 2/4,Langackerstrasse,2,8952,Schlieren,1-Zi-Whg 1.OG Mitte,,,,,1. OG,1,31,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Dr. R. Umbricht-Sprüngli,01.-12.,"CHF25,000.00","CHF 150,00"
,Langackerstrasse 2/4,Langackerstrasse,2,8952,Schlieren,3-Zi-Whg 1.OG Re.,,,,,1. OG,3,72,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Dr. R. Umbricht-Sprüngli,01.-12.,"CHF25,000.00","CHF 150,00"
,Langackerstrasse 2/4,Langackerstrasse,2,8952,Schlieren,2-Zi-Whg 2.OG Links,,,,,2. OG,2,54,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Dr. R. Umbricht-Sprüngli,01.-12.,"CHF25,000.00","CHF 150,00"
,Langackerstrasse 2/4,Langackerstrasse,2,8952,Schlieren,2-Zi-Whg 2.OG Mitte,,,,,2. OG,2,54,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Dr. R. Umbricht-Sprüngli,01.-12.,"CHF25,000.00","CHF 150,00"
,Langackerstrasse 2/4,Langackerstrasse,2,8952,Schlieren,1-Zi-Whg 2.OG Mitte,,,,,2. OG,1,31,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Dr. R. Umbricht-Sprüngli,01.-12.,"CHF25,000.00","CHF 150,00"
,Langackerstrasse 2/4,Langackerstrasse,2,8952,Schlieren,3-Zi-Whg 2.OG Re.,,,,,2. OG,3,72,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Dr. R. Umbricht-Sprüngli,01.-12.,"CHF25,000.00","CHF 150,00"
,Langackerstrasse 2/4,Langackerstrasse,2,8952,Schlieren,2-Zi-Whg 3.OG Links,,,,,3. OG,2,50,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Dr. R. Umbricht-Sprüngli,01.-12.,"CHF25,000.00","CHF 150,00"
,Langackerstrasse 2/4,Langackerstrasse,2,8952,Schlieren,2-Zi-Whg 3.OG Mitte,,,,,3. OG,2,54,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Dr. R. Umbricht-Sprüngli,01.-12.,"CHF25,000.00","CHF 150,00"
,Langackerstrasse 2/4,Langackerstrasse,2,8952,Schlieren,1-Zi-Whg 3.OG Mitte,,,,,3. OG,1,30,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Dr. R. Umbricht-Sprüngli,01.-12.,"CHF25,000.00","CHF 150,00"
,Langackerstrasse 2/4,Langackerstrasse,2,8952,Schlieren,3-Zi-Whg 3.OG Re.,,,,,3. OG,3,72,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Dr. R. Umbricht-Sprüngli,01.-12.,"CHF25,000.00","CHF 150,00"
,Langackerstrasse 2/4,Langackerstrasse,2,8952,Schlieren,2-Zi-Whg 4.OG Links,,,,,4. OG,2,54,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Dr. R. Umbricht-Sprüngli,01.-12.,"CHF25,000.00","CHF 150,00"
,Langackerstrasse 2/4,Langackerstrasse,2,8952,Schlieren,2-Zi-Whg 4.OG Mitte,,,,,4. OG,2,54,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Dr. R. Umbricht-Sprüngli,01.-12.,"CHF25,000.00","CHF 150,00"
,Langackerstrasse 2/4,Langackerstrasse,2,8952,Schlieren,1-Zi-Whg 4.OG Mitte,,,,,4. OG,1,31,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Dr. R. Umbricht-Sprüngli,01.-12.,"CHF25,000.00","CHF 150,00"
,Langackerstrasse 2/4,Langackerstrasse,2,8952,Schlieren,3-Zi-Whg 4.OG Re.,,,,,4. OG,3,72,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Dr. R. Umbricht-Sprüngli,01.-12.,"CHF25,000.00","CHF 150,00"
,Langackerstrasse 2/4,Langackerstrasse,2,8952,Schlieren,1-Zi-Whg 5.OG Links,,,,,5. OG,1,31,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Dr. R. Umbricht-Sprüngli,01.-12.,"CHF25,000.00","CHF 150,00"
,Langackerstrasse 2/4,Langackerstrasse,2,8952,Schlieren,3-Zi-Whg 5.OG Re.,,,,,5. OG,3,72,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Dr. R. Umbricht-Sprüngli,01.-12.,"CHF25,000.00","CHF 150,00"
,Langackerstrasse 2/4,Langackerstrasse,4,8952,Schlieren,4.5-Zi-Whg EG Links,,,,,EG,"4,5",100,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Dr. R. Umbricht-Sprüngli,01.-12.,"CHF25,000.00","CHF 150,00"
,Langackerstrasse 2/4,Langackerstrasse,4,8952,Schlieren,4.5-Zi-Whg EG Rechts,,,,,EG,"4,5",100,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Dr. R. Umbricht-Sprüngli,01.-12.,"CHF25,000.00","CHF 150,00"
,Langackerstrasse 2/4,Langackerstrasse,4,8952,Schlieren,4.5-Zi-Whg 1.OG Links,,,,,1. OG,"4,5",100,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Dr. R. Umbricht-Sprüngli,01.-12.,"CHF25,000.00","CHF 150,00"
,Langackerstrasse 2/4,Langackerstrasse,4,8952,Schlieren,4.5-Zi-Whg 1.OG Re.,,,,,1. OG,"4,5",100,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Dr. R. Umbricht-Sprüngli,01.-12.,"CHF25,000.00","CHF 150,00"
,Langackerstrasse 2/4,Langackerstrasse,4,8952,Schlieren,4.5-Zi-Whg 2.OG Links,,,,,2. OG,"4,5",100,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Dr. R. Umbricht-Sprüngli,01.-12.,"CHF25,000.00","CHF 150,00"
,Langackerstrasse 2/4,Langackerstrasse,4,8952,Schlieren,4.5-Zi-Whg 2.OG Re.,,,,,2. OG,"4,5",100,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Dr. R. Umbricht-Sprüngli,01.-12.,"CHF25,000.00","CHF 150,00"
,Langackerstrasse 2/4,Langackerstrasse,4,8952,Schlieren,4.5-Zi-Whg 3.OG Links,,,,,3. OG,"4,5",100,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Dr. R. Umbricht-Sprüngli,01.-12.,"CHF25,000.00","CHF 150,00"
,Langackerstrasse 2/4,Langackerstrasse,4,8952,Schlieren,4.5-Zi-Whg 3.OG Re.,,,,,3. OG,"4,5",100,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Dr. R. Umbricht-Sprüngli,01.-12.,"CHF25,000.00","CHF 150,00"
,Langackerstrasse 2/4,Langackerstrasse,4,8952,Schlieren,4.5-Zi-Whg 4.OG Links,,,,,4. OG,"4,5",100,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Dr. R. Umbricht-Sprüngli,01.-12.,"CHF25,000.00","CHF 150,00"
,Langackerstrasse 2/4,Langackerstrasse,4,8952,Schlieren,4.5-Zi-Whg 4.OG Re.,,,,,4. OG,"4,5",100,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Dr. R. Umbricht-Sprüngli,01.-12.,"CHF25,000.00","CHF 150,00"
,Langackerstrasse 2/4,Langackerstrasse,4,8952,Schlieren,4.5-Zi-Whg 5.OG Links,,,,,5. OG,"4,5",100,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Dr. R. Umbricht-Sprüngli,01.-12.,"CHF25,000.00","CHF 150,00"
,Langackerstrasse 2/4,Langackerstrasse,4,8952,Schlieren,4.5-Zi-Whg 5.OG Re.,,,,,5. OG,"4,5",100,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Dr. R. Umbricht-Sprüngli,01.-12.,"CHF25,000.00","CHF 150,00"
,Langackerstrasse 2/4,Langackerstrasse,4,8952,Schlieren,4.5-Zi-Whg Attika Attika,,,,,,"4,5",100,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Dr. R. Umbricht-Sprüngli,01.-12.,"CHF25,000.00","CHF 150,00"
,Langackerstrasse 6,Langackerstrasse,6,8952,Schlieren,3-Zi-Whg EG Links,,,,,EG,3,65,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Magdalina Wenger,01.-12.,"CHF25,000.00","CHF 150,00"
,Langackerstrasse 6,Langackerstrasse,6,8952,Schlieren,2-Zi-Whg EG Mitte,,,,,EG,2,54,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Magdalina Wenger,01.-12.,"CHF25,000.00","CHF 150,00"
,Langackerstrasse 6,Langackerstrasse,6,8952,Schlieren,1-Zi-Whg EG Mitte,,,,,EG,1,31,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Magdalina Wenger,01.-12.,"CHF25,000.00","CHF 150,00"
,Langackerstrasse 6,Langackerstrasse,6,8952,Schlieren,3-Zi-Whg EG Rechts,,,,,EG,3,72,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Magdalina Wenger,01.-12.,"CHF25,000.00","CHF 150,00"
,Langackerstrasse 6,Langackerstrasse,6,8952,Schlieren,3-Zi-Whg 1.OG Links,,,,,1. OG,3,72,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Magdalina Wenger,01.-12.,"CHF25,000.00","CHF 150,00"
,Langackerstrasse 6,Langackerstrasse,6,8952,Schlieren,2-Zi-Whg 1.OG Mitte,,,,,1. OG,2,54,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Magdalina Wenger,01.-12.,"CHF25,000.00","CHF 150,00"
,Langackerstrasse 6,Langackerstrasse,6,8952,Schlieren,1-Zi-Whg 1.OG Mitte,,,,,1. OG,1,31,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Magdalina Wenger,01.-12.,"CHF25,000.00","CHF 150,00"
,Langackerstrasse 6,Langackerstrasse,6,8952,Schlieren,3-Zi-Whg 1.OG Re.,,,,,1. OG,3,72,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Magdalina Wenger,01.-12.,"CHF25,000.00","CHF 150,00"
,Langackerstrasse 6,Langackerstrasse,6,8952,Schlieren,3-Zi-Whg 2.OG Links,,,,,2. OG,3,72,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Magdalina Wenger,01.-12.,"CHF25,000.00","CHF 150,00"
,Langackerstrasse 6,Langackerstrasse,6,8952,Schlieren,2-Zi-Whg 2.OG Mitte,,,,,2. OG,2,54,,,d.stutz@peterhalter.com,a.blum@peterhalter.com,a.haefeli@peterhalter.com,Magdalina Wenger,01.-12.,"CHF25,000.00","CHF 150,00"
